date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 03:40:06,BrittanyLaudaVO,,2,6,25,"Poor @MaddieMorrisVA is overwhelmed with these shitty kids #myheroacademia #toonami",,@MaddieMorrisVA,#myheroacademia #toonami,1239033604958818305,https://twitter.com/BrittanyLaudaVO/status/1239033604958818305
2020-03-15 03:39:20,BrittanyLaudaVO,,4,5,30,"Open the gates of hell #toonami #myheroacademia",,,#toonami #myheroacademia,1239033413232984064,https://twitter.com/BrittanyLaudaVO/status/1239033413232984064
2020-03-15 03:38:33,BrittanyLaudaVO,,1,4,27,"Real picture of @monkeyshines9 talking sense in to a young @MattShipmanVO ten years ago about his VO career #toonami #myheroacademia",,@monkeyshines9 @MattShipmanVO,#toonami #myheroacademia,1239033215496663041,https://twitter.com/BrittanyLaudaVO/status/1239033215496663041
2020-03-15 03:37:42,BrittanyLaudaVO,,4,105,271,"RT TO KEEP IT FRESH #Toonami #MyHeroAcademia",,,#Toonami #MyHeroAcademia,1239033000257556480,https://twitter.com/BrittanyLaudaVO/status/1239033000257556480
2020-03-15 03:34:41,BrittanyLaudaVO,,2,15,44,"Third wheel be jelly #toonami #myheroacademia",,,#toonami #myheroacademia,1239032241747120129,https://twitter.com/BrittanyLaudaVO/status/1239032241747120129
2020-03-15 03:34:39,BrittanyLaudaVO,,2,8,22,"Two boyfriends talking about their lunch plans NBD #toonami #myheroacademia #inatodo",,,#toonami #myheroacademia #inatodo,1239032236156035073,https://twitter.com/BrittanyLaudaVO/status/1239032236156035073
2020-03-15 03:33:16,BrittanyLaudaVO,,0,5,21,"FIGHT FIGHT FIGHT! I like Seiji, give us more @That_Fu!! #myheroacademia #toonami",,@That_Fu,#myheroacademia #toonami,1239031886346883072,https://twitter.com/BrittanyLaudaVO/status/1239031886346883072
2020-03-15 03:32:12,BrittanyLaudaVO,,3,18,66,"Guess who is gonna be livetweeting #MyHeroAcademia tonight on #toonami? This girl! Let’s see if they kids can win these hearts!",,,#MyHeroAcademia #toonami,1239031619253612544,https://twitter.com/BrittanyLaudaVO/status/1239031619253612544
2020-03-15 03:27:52,AvaiyaVatsal,Sophie_Choudry,0,0,0,"Tum sab celebrity ki gand me lauda madarchod ab kaha gai equality sun lo kaan or gaand dono kholkar tum tatti 100-200 celebrities kuch nahi bigad sakte or bhulna mat hamne tume celebrity banaya che jisne khata he usme hagte ho bhosdivalo EVERYBODY GIVES YOU FUCKING RIGHT TO FUCK",,,,1239030528105492480,https://twitter.com/AvaiyaVatsal/status/1239030528105492480
2020-03-15 03:08:51,JohnBisciJr,BrigitMahoneyTV,0,0,0,"@CharlieMarlow_ 1. Goodfellas 2. Tombstone 3. Rush (@F1 movie about James Hunt vs. Nicki Lauda, 1976 4. Ford Vs. Ferrari 5. Tequila Sunrise",,@CharlieMarlow_ @F1,,1239025742090055680,https://twitter.com/JohnBisciJr/status/1239025742090055680
2020-03-15 03:05:18,calvinolson_,,0,0,0,"I swear to god if I get one more Latuda ad on YouTube I’m gonna lose it",,,,1239024848032206849,https://twitter.com/calvinolson_/status/1239024848032206849
2020-03-15 02:48:50,vicky_lauda,,0,0,0,"OT --- “You must destroy all the heathen altars wherever you find them—high in the mountains, up in the hills, or under the trees. Break the altars, smash the obelisks, burn the shameful images, cut down the metal idols, and leave nothing even to remind you of them!",,,,1239020706551169024,https://twitter.com/vicky_lauda/status/1239020706551169024
2020-03-15 02:36:14,LaudaMuhamad14,,0,0,0,"We never know what will happen to us. ""We will know what we can do when we go through this"" try the solution always with us ""we are together""",,,,1239017534344454144,https://twitter.com/LaudaMuhamad14/status/1239017534344454144
2020-03-15 02:30:25,vicky_lauda,,0,0,0,"To contain coronavirus, release people in prison",,,,1239016068087152640,https://twitter.com/vicky_lauda/status/1239016068087152640
2020-03-15 02:28:51,vicky_lauda,,0,0,0,"22the musicians.",,,,1239015676020436994,https://twitter.com/vicky_lauda/status/1239015676020436994
2020-03-15 02:28:34,vicky_lauda,,1,0,0,"11King David also ordered the Levite leaders to organize the singers into an orchestra, and they played loudly and joyously upon psaltries, harps, and cymbals. Heman (son of Joel), Asaph (son of Berechiah), and Ethan (son of Kushaiah) from the clan of Merari were the heads of",,,,1239015604885098498,https://twitter.com/vicky_lauda/status/1239015604885098498
2020-03-15 02:27:14,vicky_lauda,,0,0,0,"Release all prisoners ... they all served time in prison Do not line the pockets of those who run those ""correctional"" facilities",,,,1239015267616935937,https://twitter.com/vicky_lauda/status/1239015267616935937
2020-03-15 02:20:24,vicky_lauda,,0,0,0,"3/handcuffs ? How many #GiletsJaunes protestors did you imprison ?",,,#GiletsJaunes,1239013547889373185,https://twitter.com/vicky_lauda/status/1239013547889373185
2020-03-15 02:19:57,vicky_lauda,,1,0,0,"2/nationwide lockdown @EmmanuelMacron ... for whom are you working for ? Why is it important to you to prevent the people of France from free movement ? During #GiletsJaunes protests you did not have any problem to get patriotic #GiletsJaunes protestors hauled away in",,@EmmanuelMacron,#GiletsJaunes #GiletsJaunes,1239013435737767937,https://twitter.com/vicky_lauda/status/1239013435737767937
2020-03-15 02:11:42,vicky_lauda,djemadine,1,0,0,"1/People of France --- Only an extremely irresponsible government would attack its people during #coronavirus outbreak #boostingimmunesystem #weakeningimmunesystem All the sudden the French government is feigning concern for the French people The ""trick"" is to impose a",,,#coronavirus #boostingimmunesystem #weakeningimmunesystem,1239011358944919552,https://twitter.com/vicky_lauda/status/1239011358944919552
2020-03-15 01:48:11,vicky_lauda,,0,0,0,"2/now they are trying to kill me too.”",,,,1239005440211648513,https://twitter.com/vicky_lauda/status/1239005440211648513
2020-03-15 01:47:46,vicky_lauda,,1,0,0,"1/OT --- And a voice said, “Why are you here, Elijah?” He replied again, “I have been working very hard for the LORD GOD of the armies of heaven, but the people have broken their covenant and have torn down your altars; they have killed every one of your prophets except me; and",,,,1239005334485839873,https://twitter.com/vicky_lauda/status/1239005334485839873
2020-03-15 01:43:36,vicky_lauda,,0,0,0,"@EmmanuelMacron has been a deep disappointment to the French people in terms of the rule of law etc #MacronDemission",,@EmmanuelMacron,#MacronDemission,1239004289319743488,https://twitter.com/vicky_lauda/status/1239004289319743488
2020-03-15 01:38:50,vicky_lauda,,0,0,0,"2 musicians.",,,,1239003089635545089,https://twitter.com/vicky_lauda/status/1239003089635545089
2020-03-15 01:38:39,vicky_lauda,,1,0,0,"1 King David also ordered the Levite leaders to organize the singers into an orchestra, and they played loudly and joyously upon psaltries, harps, and cymbals. Heman (son of Joel), Asaph (son of Berechiah), and Ethan (son of Kushaiah) from the clan of Merari were the heads of the",,,,1239003042189541377,https://twitter.com/vicky_lauda/status/1239003042189541377
2020-03-15 01:38:25,nwinston,Appalatcha,0,0,2,"I had someone clean my house 3 wks ago and ""lost"" 3 rolls of paper towels. Went to costco to replace them and found out about the shortage. I don't normally use paper towels but ended up finding them at safeway. Today, no paper products at safeway, no tp on amazon. Why?",,,,1239002984563929093,https://twitter.com/nwinston/status/1239002984563929093
2020-03-15 01:38:08,vicky_lauda,sahouraxo,0,0,0,"The French men and women have been fighting hard to get to that point The future is yours",,,,1239002911692263425,https://twitter.com/vicky_lauda/status/1239002911692263425
2020-03-15 01:22:07,vicky_lauda,sahouraxo,0,0,0,"Here they go again ! That is France ! Unbeatable ! Making the impossible possible ! #unübertrefflich",,,#un,1238998882014674944,https://twitter.com/vicky_lauda/status/1238998882014674944
2020-03-15 01:18:31,vicky_lauda,Indigo_1138,0,0,0,"This is what the French people are about ... putting GOD first Did not HE say 'Humans are free.' ?",,,,1238997974954500097,https://twitter.com/vicky_lauda/status/1238997974954500097
2020-03-15 01:12:05,vicky_lauda,DarrenPlymouth,0,0,0,"The French people have the right to decide if they want to risk contracting an infectious disease such as #coronavirus ... and not their government A government preventing the people from free movement lost any credibility",,,#coronavirus,1238996357685350402,https://twitter.com/vicky_lauda/status/1238996357685350402
2020-03-15 00:53:26,vicky_lauda,,0,0,0,"2/musicians.",,,,1238991663881691136,https://twitter.com/vicky_lauda/status/1238991663881691136
2020-03-15 00:53:00,vicky_lauda,,1,0,0,"1/King David also ordered the Levite leaders to organize the singers into an orchestra, and they played loudly and joyously upon psaltries, harps, and cymbals. Heman (son of Joel), Asaph (son of Berechiah), and Ethan (son of Kushaiah) from the clan of Merari were the heads of the",,,,1238991554204897280,https://twitter.com/vicky_lauda/status/1238991554204897280
2020-03-15 00:52:16,giovannalauda,lisddutra,0,0,1,"me too ",,,,1238991370800504832,https://twitter.com/giovannalauda/status/1238991370800504832
2020-03-15 00:51:49,Carlos_S01,mh91elmasry,0,0,1,"Films always adapt the events and take liberties. #Rush #Lauda #F1",,,#Rush #Lauda #F1,1238991257067757569,https://twitter.com/Carlos_S01/status/1238991257067757569
2020-03-15 00:30:07,CalvinTheGamer2,BrittanyLaudaVO,0,0,0,"Stay safe Ms.Lauda! Hope your doing well!",,,,1238985797275201538,https://twitter.com/CalvinTheGamer2/status/1238985797275201538
2020-03-15 00:24:34,BrittanyLaudaVO,,1,2,27,"This also goes for workshops. I know they can be pricey, but chances are the workshop holder would rather refund or credit you for a later date than have someone show up who is potentially sick/exposed to sick people. Let’s stand together & put out community first right now!",,,,1238984398768406529,https://twitter.com/BrittanyLaudaVO/status/1238984398768406529
2020-03-15 00:24:32,BrittanyLaudaVO,,1,2,21,"There will be more auditons, more future sessions & especially more walla. Cancel your booking if you are experiencing symptoms or have been exposed to someone who is. You may even be able to auditon remotely for some opportunities if you have to cancel an in-person appointment!",,,,1238984389947731969,https://twitter.com/BrittanyLaudaVO/status/1238984389947731969
2020-03-15 00:24:32,BrittanyLaudaVO,,1,2,21,"I know getting in the door is hard, & you want to be heard, grow your credits, & hopefully impress whoever you are working with- but especially when it comes to high traffic things like auditions/ensemble recs/walla, you put tons of people at risk if you come to the studio sick!",,,,1238984388760780801,https://twitter.com/BrittanyLaudaVO/status/1238984388760780801
2020-03-15 00:24:31,BrittanyLaudaVO,,7,30,162,"Hey new and aspiring voice actors- big important thing: DO NOT COME TO THE STUDIO IF YOU FEEL UNWELL (or if you have been in contact with someone unwell!) Please consider your peers, their families, and at-risk actors before coming to the studio- ANY studio!",,,,1238984385778651138,https://twitter.com/BrittanyLaudaVO/status/1238984385778651138
2020-03-15 00:22:27,giovannalauda,lisddutra,1,0,1,"oh ok ",,,,1238983864632184833,https://twitter.com/giovannalauda/status/1238983864632184833
2020-03-15 00:18:37,CrystalRacing,BarrichelloFake,0,0,0,"No, Nick offered his services (by showing pics of family) but Lauda &amp; Brawn picked Hamilton over him",,,,1238982902811148289,https://twitter.com/CrystalRacing/status/1238982902811148289
2020-03-15 00:11:52,vicky_lauda,,0,0,0,"2/king’s private prophet, were his sons Zaccur, Joseph, Nethaniah, and Asharelah. Under Jeduthun, who led in giving thanks and praising the LORD (while accompanied by the zither), were his six sons: Gedaliah, Zeri, Jeshaiah, Shimei, Hashabiah, and Mattithiah.",,,,1238981203392434176,https://twitter.com/vicky_lauda/status/1238981203392434176
2020-03-15 00:11:30,vicky_lauda,,1,0,0,"1/OT --- David and the officials of the Tabernacle then appointed men to prophesy to the accompaniment of zithers, harps, and cymbals. These men were from the groups of Asaph, Heman, and Jeduthun. Here is a list of their names and their work: Under the leadership of Asaph, the",,,,1238981109062545410,https://twitter.com/vicky_lauda/status/1238981109062545410
2020-03-15 00:09:10,Stuart_Dent,RaimonDuran,2,1,14,"Standing trackside and seeing my hero Niki Lauda challenge his friend &amp; former team-mate Ronnie Peterson for the lead of the re-started 1973 British GP is something I’ll never forget ",,,,1238980523365670914,https://twitter.com/Stuart_Dent/status/1238980523365670914
2020-03-15 00:01:52,Rahulsi71458636,,0,0,0,"Without any information to employee and this is why because I know here at Wishfin how he is making from frauds with customers data ...and when I told to this all with him he used the word as a example ''lauda khata ni hota"" and throw out us from the company",,,,1238978686834987008,https://twitter.com/Rahulsi71458636/status/1238978686834987008
2020-03-15 00:00:00,JoinFlyline,,0,0,0,"FlyLine Deal: Round-trip flight on Lauda from Brussels to Vienna for just $52.00 on 03/25 -&gt; 03/27! Visit http://joinflyline.com and book it #FlyLine #Travel #Wanderlust #Trip #TravelTheWorld",,,#FlyLine #Travel #Wanderlust #Trip #TravelTheWorld,1238978216301219840,https://twitter.com/JoinFlyline/status/1238978216301219840
2020-03-14 23:09:44,Bilalipaup,,0,0,2,"Am I the only person who see's those Latuda commercials and thinks ""From the roota to Latuda"" ? Don't answer that.",,,,1238965566427344902,https://twitter.com/Bilalipaup/status/1238965566427344902
2020-03-14 22:52:52,MaltyMission,StillSurreal,1,0,2,"He quite possibly could have been up there with the ultimate legends like Senna, Schumacher, Lauda...",,,,1238961321229586433,https://twitter.com/MaltyMission/status/1238961321229586433
2020-03-14 22:35:45,komradebob,EddieIrvine9,0,0,1,"Every era has champions. Some are graced with incredible ones: Fangio, Stewart, Lauda. Some of us were lucky enough to have two at once, Senna and Prost, with that young German Schumacher coming up fast. Incredible talents, incredible men. Long time since we were @RHGS Eddie!",,,,1238957012240732161,https://twitter.com/komradebob/status/1238957012240732161
2020-03-14 22:35:11,email_chrisoula,,1,0,0,"Ryanair Group said: “In response to the decision of the Polish Government to “lock down” the entire country to contain the spread of the Covid-19 virus, Ryanair Group(including Buzz &Lauda)has been forced to cancel all flights to/from Poland, from 14 Mar until 24:00 Tues 31 Mar.",,,,1238956869919571970,https://twitter.com/email_chrisoula/status/1238956869919571970
2020-03-14 22:00:25,BenFletcherNo1,BenFletcherNo1,2,0,1,"Senna v Prost, Prost v Lauda probably better for the purists, but Senna v Mansell in Spanish GP 1991 is proper racing: ",,,,1238948120270114816,https://twitter.com/BenFletcherNo1/status/1238948120270114816
2020-03-14 21:57:27,emmalouisetee,,0,0,2,"Just watched Rush again. What a film! Niki Lauda ",,,,1238947375349145606,https://twitter.com/emmalouisetee/status/1238947375349145606
2020-03-14 21:54:01,pao_lauda,Morris_Monye,0,0,0,"They plan in vain.. a shock is not too far away.",,,,1238946513298096132,https://twitter.com/pao_lauda/status/1238946513298096132
2020-03-14 21:49:09,BrittanyLaudaVO,DashCruzVA,1,0,2,"Hmm looks familiar ",,,,1238945286044758020,https://twitter.com/BrittanyLaudaVO/status/1238945286044758020
2020-03-14 21:45:17,RobertoHermida,tremendoviaje,1,0,1,"In response to the decision of the Polish Government to “lock down” the entire country to contain the spread of the Covid-19 virus, Ryanair Group (including Buzz and Lauda) has been forced to cancel all flights to/from Poland,",,,,1238944314350239744,https://twitter.com/RobertoHermida/status/1238944314350239744
2020-03-14 21:38:00,babyopposum,bugjeIIy,0,0,0,"Latuda would give me panic attacks",,,,1238942480772431872,https://twitter.com/babyopposum/status/1238942480772431872
2020-03-14 21:27:03,oppendie,,0,0,0,"Suspending flights / fleet as of today: - #Lauda - #LOT - #AirBaltic Who's next? #avgeeks #coronavirus",,,#Lauda #LOT #AirBaltic #avgeeks #coronavirus,1238939723198070789,https://twitter.com/oppendie/status/1238939723198070789
2020-03-14 21:26:02,FlyingFan1,FlightIntl,0,0,4,"Ryanair subsidiary Lauda is almost nonexistent from next week with only four routes remaining. ",,,,1238939469916647424,https://twitter.com/FlyingFan1/status/1238939469916647424
