date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-13 21:33:29,Aezreil,DearAuntCrabby,0,0,0,"This is when I reach for Alprazolam, because if anyone says 'it's going to be OK' odds are good, they are lying ",,,,1238578955004907522,https://twitter.com/Aezreil/status/1238578955004907522
2020-03-13 21:27:40,creepain,DerekPlease,0,0,1,"awwww yisss. Thank you for the alert. Sis just go her order placed",,,,1238577493562572800,https://twitter.com/creepain/status/1238577493562572800
2020-03-13 21:12:38,syafaqmuth,,0,0,0,"1:00 a.m Drunk tweets sent. 3.00 a.m Okay, it's 2 days and I'm still can't sleep. 4.00 a.m (now) Should I eat another alprazolam?",,,,1238573711029972992,https://twitter.com/syafaqmuth/status/1238573711029972992
2020-03-13 21:08:00,neurology_live,,0,1,1,"ICYMI: @EngageEpilepsy has announced that its investigational abortive #seizure treatment Staccato #alprazolam has met its primary end point in the phase 2 StATES study. ",,@EngageEpilepsy,#seizure #alprazolam,1238572542014533632,https://twitter.com/neurology_live/status/1238572542014533632
2020-03-13 20:41:22,i_might_be_theD,alprazolam__,0,0,0,"Sad their mom, dads & family couldn’t be there ",,,,1238565842696245248,https://twitter.com/i_might_be_theD/status/1238565842696245248
2020-03-13 20:04:24,infusionlenta,obsessivepro,0,0,1,"Screenr*nt is doing c*ke again",,,,1238556537242730497,https://twitter.com/infusionlenta/status/1238556537242730497
2020-03-13 18:34:48,infusionlenta,,2,0,2,"Omar y Ander son dms cute, we had to stan",,,,1238533991029968899,https://twitter.com/infusionlenta/status/1238533991029968899
2020-03-13 18:26:41,so0rajDukhi,weezay_17201,1,0,1,"Beshaq..",,,,1238531948399730689,https://twitter.com/so0rajDukhi/status/1238531948399730689
2020-03-13 18:13:40,TrashmouthRex,,0,0,3,"Alprazolam more like ALL-RIGHT-O-LAM!",,,,1238528672518172672,https://twitter.com/TrashmouthRex/status/1238528672518172672
2020-03-13 17:38:23,alprazolam__,ZekeJMiller,0,0,0,"just the flu, bro",,,,1238519793050886145,https://twitter.com/alprazolam__/status/1238519793050886145
2020-03-13 17:24:43,analette,WRBolen,1,0,1,"Where’s your alprazolam? If you don’t have any try purple cream strain for anxiety",,,,1238516352572215296,https://twitter.com/analette/status/1238516352572215296
2020-03-13 17:05:00,DannyMBarletta,,0,0,0,"A former Norwich pharmacist has been indicted by a federal grand jury on charges he distributed tens of thousands of opiate painkillers and sedatives he obtained through forged prescriptions. He allegedly forged over 200 prescriptions for either oxycodone or alprazolam. ",,,,1238511389246926850,https://twitter.com/DannyMBarletta/status/1238511389246926850
2020-03-13 17:04:13,AceKaito,ultbygguk,0,1,1,"Corona virus are doing the gods job i can’t believe",,,,1238511194312511493,https://twitter.com/AceKaito/status/1238511194312511493
2020-03-13 17:03:00,oliviacopy15,,0,0,0,"Former Norwich pharmacist Eric Tingley was arrested for forging prescriptions and distributing tens of thousands of oxycodone and alprazolam tablets and distributing them for self-benefit. Read More: (link) ",,,,1238510886123270145,https://twitter.com/oliviacopy15/status/1238510886123270145
2020-03-13 16:51:27,Abdulla34292441,ostrichgang_,0,0,0,"When they take alprazolam tablet then",,,,1238507982150864898,https://twitter.com/Abdulla34292441/status/1238507982150864898
2020-03-13 15:23:56,Vasta_218,poaststructural,0,0,1,"eats 8mg alprazolam: ",,,,1238485954102530052,https://twitter.com/Vasta_218/status/1238485954102530052
2020-03-13 14:40:38,AlprazolamMr,,0,0,1,"Neither of us wrong I just wanna make sure our bond always exist",,,,1238475057413918720,https://twitter.com/AlprazolamMr/status/1238475057413918720
2020-03-13 14:19:58,Petervencap,,0,0,0,"Lumira Ventures portfolio company Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for the cessation of epileptic Seizure Meets Primary Endpoint #vc #epilepsy https://shar.es/aHWuoV",,,#vc #epilepsy,1238469860201574401,https://twitter.com/Petervencap/status/1238469860201574401
2020-03-13 13:31:12,AlprazolamNufc,bluesbrothers86,0,0,0,"Hope let away virus",,,,1238457583838433280,https://twitter.com/AlprazolamNufc/status/1238457583838433280
2020-03-13 13:16:53,unruly_pdf,,0,0,1,"A lot of things end in the letters ‘am’ A lot of things .. and I’ll name them. Shazam Wam Bam Alprazolam",,,,1238453981493579776,https://twitter.com/unruly_pdf/status/1238453981493579776
2020-03-13 13:07:58,AlprazolamR6,,2,2,7,"yo im going to be the first recorded human to become a mythic gold fish on @ZinHimseIf s channel",,@ZinHimseIf,,1238451740199944193,https://twitter.com/AlprazolamR6/status/1238451740199944193
2020-03-13 12:15:00,bolesthlavy,megaHOBBITka,0,0,0,"inspirace?",,,,1238438407728173057,https://twitter.com/bolesthlavy/status/1238438407728173057
2020-03-13 11:00:40,VainZh,domi_ren,0,0,0,"Simp",,,,1238419703934181376,https://twitter.com/VainZh/status/1238419703934181376
2020-03-13 09:53:00,police_haryana,,8,3,40,"In a major crackdown, STF of #HaryanaPolice has arrested two persons on the charges of drug peddling in Kurukshetra district. Recovery 57600 Alprazolam tablets 8640 Tramadol tablets 40 boxes of illicit liquor @nsvirk @cmohry @kurukshetrasp",,@nsvirk @cmohry @kurukshetrasp,#HaryanaPolice,1238402674673856512,https://twitter.com/police_haryana/status/1238402674673856512
2020-03-13 09:35:00,neurology_live,,0,1,1,".@EngageEpilepsy has announced that its investigational abortive #seizure treatment Staccato #alprazolam has met its primary end point in the phase 2 StATES study. ",,@EngageEpilepsy,#seizure #alprazolam,1238398142946525184,https://twitter.com/neurology_live/status/1238398142946525184
2020-03-13 04:31:36,creepain,DerekPlease,0,0,1,"I guess people really got to work bitch. Britney taught the childrens well",,,,1238321790709104645,https://twitter.com/creepain/status/1238321790709104645
2020-03-13 03:52:09,OfSquonk,pattonoswalt,0,0,0,"Still keeping these around? Multiple drugs, including Adderall, alprazolam (Xanax) and fentanyl. Be careful. BTW, Radar was helpful. 31 days of fun boy. ",,,,1238311864066543617,https://twitter.com/OfSquonk/status/1238311864066543617
2020-03-13 03:39:22,Chronocyde,mndots,0,0,1,"Tell the bigwigs in DC we need alprazolam in the water supply ASAP",,,,1238308645076697089,https://twitter.com/Chronocyde/status/1238308645076697089
2020-03-13 03:17:41,fvcknbill,corsolino,1,0,1,"lets go",,,,1238303188647698432,https://twitter.com/fvcknbill/status/1238303188647698432
2020-03-13 03:15:55,fvcknbill,corsolino,0,0,1,"tha tre would be siick",,,,1238302742688313344,https://twitter.com/fvcknbill/status/1238302742688313344
2020-03-13 03:14:11,wasabyl,beside,0,0,0,"alprazolam it's wack :/ my friend almost gone bc of xans shit",,,,1238302307474907137,https://twitter.com/wasabyl/status/1238302307474907137
2020-03-13 03:10:45,beside,benauggy,1,1,5,"legit alprazolam is fucking sickkkkk lol ",,,,1238301443246809089,https://twitter.com/beside/status/1238301443246809089
2020-03-13 01:46:51,JSPalmer65,Eiggam5955,0,0,5,"I have the booze and alprazolam flowing already and it's early.",,,,1238280329238102018,https://twitter.com/JSPalmer65/status/1238280329238102018
2020-03-13 01:12:52,abusingtext,,0,0,1,"if i get anxiety about the coronavirus i got alprazolam for that",,,,1238271777861763072,https://twitter.com/abusingtext/status/1238271777861763072
2020-03-13 01:06:41,fvcknbill,rubybihh,1,0,1,"send samples",,,,1238270220575240193,https://twitter.com/fvcknbill/status/1238270220575240193
2020-03-13 00:18:59,drbotmd,,0,0,0,"Busprolam (vaccine) Prescribed for Salk's disease Developed in 1917 to replace alprazolam",,,,1238258218360549377,https://twitter.com/drbotmd/status/1238258218360549377
2020-03-12 23:02:27,biarkalem,eknvrsndi,1,0,0,"Wks baper",,,,1238238959437631488,https://twitter.com/biarkalem/status/1238238959437631488
2020-03-12 22:43:26,loopingthoughts,_vessel,0,0,1,"thanks sherlock",,,,1238234171497119747,https://twitter.com/loopingthoughts/status/1238234171497119747
2020-03-12 22:11:24,DerealizatedDom,,0,0,4,"cold shower > 12 mg alprazolam",,,,1238226109055066118,https://twitter.com/DerealizatedDom/status/1238226109055066118
2020-03-12 22:02:23,PharmacologyUn2,,0,0,0,"However, a large portion of the population is now dependent on antidepressants and opioids. This week, we explore the advertising initiatives produced for Prozac, Valium, Alprazolam and other drugs that have addicted generations. Visit our profile to catch up.",,,,1238223839294820353,https://twitter.com/PharmacologyUn2/status/1238223839294820353
2020-03-12 21:49:31,AdamSaenzPhD,,2,0,32,"A little spring break zip lining with the family in Wimberley Texas. Not a bid fan of heights. Big fan of alprazolam PRN. ",,,,1238220601552244736,https://twitter.com/AdamSaenzPhD/status/1238220601552244736
2020-03-12 21:47:40,loopingthoughts,sheikhofchic,1,0,0,"because they are dead I guess",,,,1238220138475905025,https://twitter.com/loopingthoughts/status/1238220138475905025
2020-03-12 21:03:13,OINDPnews,,0,0,0,"Engage Therapeutics reports positive results from Phase 2 study of Staccato alprazolam for epileptic seizures https://www.oindpnews.com/2020/03/engage-reports-positive-results-from-phase-2-study-of-staccato-alprazolam-for-epileptic-seizures/",,,,1238208951738667008,https://twitter.com/OINDPnews/status/1238208951738667008
2020-03-12 19:18:11,OWimarti,,0,0,0,"Maybe I need ""alprazolam"" to sleep",,,,1238182518257377280,https://twitter.com/OWimarti/status/1238182518257377280
2020-03-12 19:02:38,newboromarlport,,0,10,20,"When her pussy tastes like alprazolam&gt;&gt;&gt;",,,,1238178605697507335,https://twitter.com/newboromarlport/status/1238178605697507335
2020-03-12 18:32:36,alprazolam1616,,0,0,0,"Somebody just wants to have a good deep sleep and your annoying habbit ruins it all. You think it's good for you by waking up for mid night praying but you dont open your eyes at all. I cant handle this annoying habit, please keep it for yourself by not ruining other's.",,,,1238171048710778880,https://twitter.com/alprazolam1616/status/1238171048710778880
2020-03-12 18:32:09,Dave23597580,kayleighmcenany,0,0,0,"Joe Biden must be on medication. A number of drugs have been reported to reduce stuttering. (1,2) One of these drugs is alprazolam (Xanax), an antianxiety agent. Included also are citalopram a selective serotonin reuptake inhibitor, and clomipramine another strongly drug.",,,,1238170932796993536,https://twitter.com/Dave23597580/status/1238170932796993536
2020-03-12 17:56:25,alprazolam__,BNODesk,0,0,0,"this is what happens when you take china's word.. you get fucked. china should be held responsible for their blatant lies",,,,1238161941576716288,https://twitter.com/alprazolam__/status/1238161941576716288
2020-03-12 16:57:58,PhunQuiz,,0,0,0,"D, Xanax (alprazolam) is the correct answer. A 2mg “bar” of alprazolam fetches $5 illegally. If you knew this, you’re on the ball. ",,,,1238147234073624576,https://twitter.com/PhunQuiz/status/1238147234073624576
2020-03-12 16:00:38,fvcknbill,thepennyhoarder,1,0,2,"@_junior18_ yer car look like this ",,@_junior18_,,1238132802635227137,https://twitter.com/fvcknbill/status/1238132802635227137
2020-03-12 15:12:46,fvcknbill,VVNews,0,0,0,"lets go dog hunting",,,,1238120757575602176,https://twitter.com/fvcknbill/status/1238120757575602176
2020-03-12 15:02:16,fvcknbill,corsolino,0,0,0,"some cereal? ",,,,1238118114799177735,https://twitter.com/fvcknbill/status/1238118114799177735
2020-03-12 14:59:00,fvcknbill,DonteMacc,0,1,1,"that shit aint serious",,,,1238117291348226048,https://twitter.com/fvcknbill/status/1238117291348226048
2020-03-12 14:51:21,fvcknbill,misbeehvn_,0,0,0,"not likely..",,,,1238115366603120640,https://twitter.com/fvcknbill/status/1238115366603120640
2020-03-12 13:46:50,Kinkallaypena,,0,0,0,"Crowfunding pa alprazolam",,,,1238099132717416450,https://twitter.com/Kinkallaypena/status/1238099132717416450
2020-03-12 13:42:50,AcornFrances,MHPoison1,1,0,1,"May your alprazolam work well and last long!",,,,1238098124469440513,https://twitter.com/AcornFrances/status/1238098124469440513
2020-03-12 13:22:01,safanta92,,1,0,0,"Why alprazolam is restricted? ",,,,1238092885297258496,https://twitter.com/safanta92/status/1238092885297258496
2020-03-12 12:58:01,EngageEpilepsy,,0,3,10,"Today, Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for #Seizure Cessation Meets #PrimaryEndpoint --- #Staccatoalprazolam achieved a statistically significant response rate. Avgerage time to seizure cessation was 30 secs",,,#Seizure #PrimaryEndpoint #Staccatoalprazolam,1238086847806541824,https://twitter.com/EngageEpilepsy/status/1238086847806541824
2020-03-12 12:52:40,genphys,,0,0,0,"Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for Seizure Cessation Meets Primary Endpoint - BioSpace - +GENERAL PHYSICS LABORATORY (GPL) Engage Therapeutics Announces Phase 2b StATES Study of Staccato® ... https://www.genphys.com/science-news/engage-therapeutics-announces-phase-2b-states-study-of-staccato-alprazolam-for-seizure-cessation-meets-primary-endpoint-biospace",,,,1238085500633673728,https://twitter.com/genphys/status/1238085500633673728
2020-03-12 12:30:48,Peixoto74,marcelvolei,0,0,1,"Stay safe mister.",,,,1238079995823652864,https://twitter.com/Peixoto74/status/1238079995823652864
2020-03-12 11:21:11,emerjerico,,0,0,3,"Will do an interview without Alprazolam hahaha testing the waters",,,,1238062478812041217,https://twitter.com/emerjerico/status/1238062478812041217
2020-03-12 10:47:11,okasion2012,atropine_k,0,0,1,"Carisoprodol, Alprazolam, Midazolam, and Clonidine. On the other hand, these are fun times from our perpective I think, and remember: the ride never ends.",,,,1238053923212136451,https://twitter.com/okasion2012/status/1238053923212136451
2020-03-12 10:29:33,OGLabradog,sadotonin,0,0,2,"no, his government name is small Alprazolam, lil xan/xanax is street name",,,,1238049485030334465,https://twitter.com/OGLabradog/status/1238049485030334465
2020-03-12 10:17:51,alprazolam_92,,0,0,0,"Twitter testing upcoming vanishing tweets system called keeps. When us less popular tweeps' tweets already vanishing into abyss.",,,,1238046539140026369,https://twitter.com/alprazolam_92/status/1238046539140026369
2020-03-12 09:33:22,littleboondock,,1,0,4,"ewan, in times like these I wish I was still on alprazolam",,,,1238035344810885120,https://twitter.com/littleboondock/status/1238035344810885120
2020-03-12 09:02:15,alprazolam_92,,0,0,0,"This has also to do with twitter changing default TL layout to popular/relevant instead of latest.",,,,1238027514448142336,https://twitter.com/alprazolam_92/status/1238027514448142336
2020-03-12 09:01:12,alprazolam_92,,1,0,0,"People follow you back. Then they mute you at some point. Then your tweets go unanswered. And this feels worse then getting unfollowed.",,,,1238027248709578753,https://twitter.com/alprazolam_92/status/1238027248709578753
2020-03-12 08:50:45,alprazolam_92,,0,0,0,"Although, if Netflix can somehow gets the rights for online releases it will make netflix subscription worth it.",,,,1238024618390192129,https://twitter.com/alprazolam_92/status/1238024618390192129
2020-03-12 08:48:19,alprazolam_92,,1,0,0,"Like no time to die.",,,,1238024008941162496,https://twitter.com/alprazolam_92/status/1238024008941162496
2020-03-12 08:48:05,alprazolam_92,,1,1,0,"World worried over corona virus and I'm just worried about upcoming film releases getting postponed.",,,,1238023947238727680,https://twitter.com/alprazolam_92/status/1238023947238727680
2020-03-12 08:05:48,Bogsquared,sikolohijo,0,0,0,"sent po~",,,,1238013310039027714,https://twitter.com/Bogsquared/status/1238013310039027714
2020-03-12 07:46:21,genphys,,0,0,1,"Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for Seizure Cessation Meets Primary Endpoint - GlobeNewswire - +GENERAL PHYSICS LABORATORY (GPL) Engage Therapeutics Announces Phase 2b StATES Study of Staccato® ... https://www.genphys.com/science-news/engage-therapeutics-announces-phase-2b-states-study-of-staccato-alprazolam-for-seizure-cessation-meets-primary-endpoint-globenewswire",,,,1238008414090887168,https://twitter.com/genphys/status/1238008414090887168
2020-03-12 07:06:44,MrTopStep,,0,0,0,"Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for Seizure Cessation Meets Primary Endpoint - https://mrtopstep.com/engage-therapeutics-announces-phase-2b-states-study-of-staccato-alprazolam-for-seizure-cessation-meets-primary-endpoint-2/",,,,1237998441495588864,https://twitter.com/MrTopStep/status/1237998441495588864
2020-03-12 06:03:49,AlprazolamR6,,0,0,1,"rudy gobert jokes about getting the coronavirus and a few days later gets it and the whole nba season is cancelled",,,,1237982611269545985,https://twitter.com/AlprazolamR6/status/1237982611269545985
2020-03-12 05:49:38,alprazolam1616,,0,0,0,"Why do i always forget the college administration stuffs??",,,,1237979039396016129,https://twitter.com/alprazolam1616/status/1237979039396016129
2020-03-12 05:27:47,KnitSpinHappy,danada0109,1,0,2,"It’s a struggle if they’re starting to get cognitive disease. I would talk to (awesome!) vet about drug options. I’ve had success with my patients with alprazolam or trazodone but nothing works consistently. Anecdotal reports of success with melatonin but no one that I know.",,,,1237973542605594624,https://twitter.com/KnitSpinHappy/status/1237973542605594624
2020-03-12 05:00:48,MrTopStep,,0,0,0,"Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for Seizure Cessation Meets Primary Endpoint - https://mrtopstep.com/engage-therapeutics-announces-phase-2b-states-study-of-staccato-alprazolam-for-seizure-cessation-meets-primary-endpoint/",,,,1237966749406040064,https://twitter.com/MrTopStep/status/1237966749406040064
2020-03-12 05:00:32,StockGuruDotCom,,0,0,0,"Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for Seizure Cessation Meets Primary Endpoint ",,,,1237966684893458432,https://twitter.com/StockGuruDotCom/status/1237966684893458432
2020-03-12 04:59:10,beef_your,chrislhayes,0,0,0,"I'll see and raise you an Alprazolam",,,,1237966340943745030,https://twitter.com/beef_your/status/1237966340943745030
2020-03-12 04:49:39,fvcknbill,msmaarie,0,0,0,"i want more than answers",,,,1237963944515387393,https://twitter.com/fvcknbill/status/1237963944515387393
2020-03-12 04:48:38,Murphy_BBG,BabsVan,0,0,0,"bupropion, escitalopram, alprazolam, slippers, netflix, pizza rolls, and the end of the world. ",,,,1237963687660531717,https://twitter.com/Murphy_BBG/status/1237963687660531717
2020-03-12 04:27:05,Stock_Market_Pr,,0,0,0,"Engage Therapeutics Announces Phase 2b StATES Study of Staccato® Alprazolam for Seizure Cessation Meets Primary Endpoint http://dlvr.it/RRjw7T",,,,1237958265390026752,https://twitter.com/Stock_Market_Pr/status/1237958265390026752
2020-03-12 03:39:35,1shinekidd,himimartin,1,0,1,"could be alprazolam solution in the water",,,,1237946312747896837,https://twitter.com/1shinekidd/status/1237946312747896837
2020-03-12 03:37:57,fvcknbill,msmaarie,2,0,1,"so you eat ass? ",,,,1237945903358431233,https://twitter.com/fvcknbill/status/1237945903358431233
2020-03-12 02:48:42,alprazolam1616,,0,0,0,"BEGONE THOUGHT",,,,1237933506308616192,https://twitter.com/alprazolam1616/status/1237933506308616192
2020-03-12 01:11:27,nativelah,dumptrump33,1,1,3,"He’s on both tonight. Xanax/Alprazolam dulls rage; Dexedrine kicks energy in.",,,,1237909033224245248,https://twitter.com/nativelah/status/1237909033224245248
2020-03-12 00:22:22,infusionlenta,riseofrcylo,0,0,0,"rey skywalker uhh dunno that bitch, lemme introduce you to my friend rey nobody",,,,1237896681439576064,https://twitter.com/infusionlenta/status/1237896681439576064
2020-03-11 22:33:54,iconicnovel,,1,0,0,"today i discovered that my anxiety medication (alprazolam) is xanax,,, how did i never figure that out??? brain empty",,,,1237869386230161408,https://twitter.com/iconicnovel/status/1237869386230161408
2020-03-11 21:56:07,megdcrad,,0,0,0,"Tons of Alprazolam, name brand 1 mg Xanax if anyone wants to Trade for groceries, dog food &amp; toilet paper,? I don’t need hand sanitizer, I have a bottle from 2013. I am sick of fast food, pizza, or Chinese food being delivered. ",,,,1237859877097058308,https://twitter.com/megdcrad/status/1237859877097058308
2020-03-11 21:15:25,repairmanxjack,,1,0,0,"Oh fun it’s a ‘Justin Has To Take An Alprazolam During Daylight Hours’ day!!!!",,,,1237849634795442178,https://twitter.com/repairmanxjack/status/1237849634795442178
2020-03-11 20:26:02,whimsicalmamaa,kalventure,1,0,1,"I have a prescriptions for alprazolam as a just in case and I took it this morning with no relief. It just feels like it’s progressively getting worse. Is Ativan sort of the same?",,,,1237837206422605824,https://twitter.com/whimsicalmamaa/status/1237837206422605824
2020-03-11 19:27:26,creepain,,0,0,0,"But for real, this shit feels like the game Plague Inc.",,,,1237822460105555969,https://twitter.com/creepain/status/1237822460105555969
2020-03-11 19:27:03,creepain,,0,0,1,"Can we all take a moment, just for one second, to let everyone know: this coronavirus bullshit wouldn't have worked in Plague Inc hard mode.",,,,1237822362868908039,https://twitter.com/creepain/status/1237822362868908039
2020-03-11 19:21:15,creepain,aunty_chan,0,0,1,"This is more entertaining than half the stupid shit I see on ""reality"" TV.",,,,1237820902508814336,https://twitter.com/creepain/status/1237820902508814336
2020-03-11 19:17:32,creepain,itsSHANGELA,0,0,1,"When they did a tulle challenge, this is literally all I could think of.",,,,1237819969427079168,https://twitter.com/creepain/status/1237819969427079168
2020-03-11 18:29:18,fvcknbill,,0,0,0,"took some medication i wasnt prescribed ",,,,1237807831266365440,https://twitter.com/fvcknbill/status/1237807831266365440
2020-03-11 18:10:51,creepain,,0,0,0,"y'all, I wanna find someone who can do this https://optics.org/news/10/1/18",,,,1237803187488292864,https://twitter.com/creepain/status/1237803187488292864
2020-03-11 17:56:30,antipsychotik,,0,0,0,"FRIKIN THINK POSITIVE!",,,,1237799576322453504,https://twitter.com/antipsychotik/status/1237799576322453504
