date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-05 01:34:07,medschat,,0,0,0,"Hydrocodone / Homatropine Dosage For Child https://www.medschat.com/Discuss/hydrocodone-homatropine-dosage-for-child-329498.htm?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=social_media",,,,1191529092996386816,https://twitter.com/medschat/status/1191529092996386816
2019-11-03 00:04:08,medschat,,0,0,0,"Hydrocodone / Homatropine Dosage For Child https://www.medschat.com/Discuss/hydrocodone-homatropine-dosage-for-child-329498.htm?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=social_media",,,,1190781670909251584,https://twitter.com/medschat/status/1190781670909251584
2019-10-31 23:19:08,medschat,,0,0,0,"Hydrocodone / Homatropine Dosage For Child ",,,,1190045568086745089,https://twitter.com/medschat/status/1190045568086745089
2019-10-25 01:58:17,homatropine,jer_science,0,0,1,"Congratulations and well deserved Jeremy!",,,,1187548904725925889,https://twitter.com/homatropine/status/1187548904725925889
2019-10-23 13:10:43,newsseoarticle,,0,0,0,"Homatropine Methylbromide Industry by Global Market Size, Development plans, Revenue, Share, Supply, Demands Research Report 2019-2025 ",,,,1186993353663156224,https://twitter.com/newsseoarticle/status/1186993353663156224
2019-10-22 17:27:35,homatropine,,0,0,1,"No more Styrofoam! - congratulations to Inova for this significant step for sustainability and health!",,,,1186695608394027010,https://twitter.com/homatropine/status/1186695608394027010
2019-10-11 00:22:45,homatropine,sahdootmd,0,0,0,"Congratulations! Great work",,,,1182451433452519425,https://twitter.com/homatropine/status/1182451433452519425
2019-10-02 21:30:52,snowmedct,,0,0,0,"Prepare for accidental homatropine poisoning with a polar vortex",,,,1179509077111705601,https://twitter.com/snowmedct/status/1179509077111705601
2019-09-26 19:27:06,homatropine,,0,0,0,"Climate change is already threatening the health and future of our children. We need to act now to address the #climatecrisis. Ask your candidate what they will do to protect Virginians from climate change. #ClimateIsHealth https://youtu.be/cBk2yg8agFM via @YouTube",,@YouTube,#climatecrisis #ClimateIsHealth,1177303603519918081,https://twitter.com/homatropine/status/1177303603519918081
2019-09-24 17:08:21,homatropine,,0,0,0,"No Plan B: Youth Leading The Charge On Climate - 1A. - Excellent series by Joshua Johnson. Young folks are literally fighting for their lives in the fight for Climate Change solutions. ⁦⁦@VA_Clinicians⁩ ⁦⁦@1a⁩ #ClimateChangesHealth",,@VA_Clinicians @1a,#ClimateChangesHealth,1176543906714046464,https://twitter.com/homatropine/status/1176543906714046464
2019-09-20 15:19:58,dr_dsandeep,,1,3,10,"Not only that, Atropine has been further researched upon to get a large list of derivatives like ipratropium, tiotropium, glycopyrrolate, homatropine, cyclopentolate, etc. See the full list here https://www.drugbank.ca/categories/DBCAT000762#drugs",,,,1175067079931678722,https://twitter.com/dr_dsandeep/status/1175067079931678722
2019-09-20 15:02:00,homatropine,,0,0,0,"Support the Youth out there saving the earth. Healthcare providers sign this https://docs.google.com/forms/d/17oH40k6MkInTMVSRBesGNib2SkI25dFmpuKx279ha6Y/viewform?edit_requested=true&amp;fbclid=IwAR3eR98RtHOK8nV7imrqNkQyEIuER72tJUfkCBx8mHuDQguCBlA0QFkDps4. #ClimateStrike",,,#ClimateStrike,1175062560820879362,https://twitter.com/homatropine/status/1175062560820879362
2019-09-17 03:31:56,CureEveryone,,0,0,0,"Homatropine dialiating eye drops Side effects SUBSCRIBE SEARCH Drugs &amp; Medications Homatropine HYDROBROMIDE Drops COMMON BRAND(S): Isopto Homatropine GENERIC NAME(S): Homatropine Hbr $View... https://www.facebook.com/story.php?story_fbid=2996275577065732&amp;id=100000499585825",,,,1173801736638738433,https://twitter.com/CureEveryone/status/1173801736638738433
2019-09-06 03:14:23,fuzgod,,1,0,1,"hydrocodone w homatropine &gt; codeine w promethazine",,,,1169811052915286016,https://twitter.com/fuzgod/status/1169811052915286016
2019-08-16 00:28:11,CosmicInglewood,,0,0,0,"An endless series of hot & cold chills, attenuated by an ADR of seizing, muscle spasms, muscle clenching of torturous levels of pain from the Homatropine. I feel completely at the end of myself. This is worse than being tortured. Unrelenting Flu, a power strain apparently",,,,1162159079634026496,https://twitter.com/CosmicInglewood/status/1162159079634026496
2019-08-16 00:24:40,CosmicInglewood,,0,0,0,"The cell warfare taking place inside of me drained my energy. I have had a headache & hard insomnia for 5 days & after the allergic reaction to the cough syrup homatropine last night, extreme muscle tension &amp; spasm all day today. I feel like crap, terrible. Stupid Flu virus",,,,1162158196317806592,https://twitter.com/CosmicInglewood/status/1162158196317806592
2019-08-15 18:54:34,CosmicInglewood,,0,0,0,"Had an a strong adverse reaction to the Homatropine in the Hydromet not realizing it was an anticholinergic drug (which I am extremely sensitive, do not tolerate) / caused me to have skeletal muscle spasms all night &amp; jaw clenching &amp; insomnia while I am already sick.. fubar",,,,1162075124121554944,https://twitter.com/CosmicInglewood/status/1162075124121554944
2019-08-15 03:38:43,CosmicInglewood,,0,0,0,"A 150mg dose of Guaifenesin (natural mucinex alt form) to decongest my nasal system + 5ml of Hydromet (Hydrocodone + Homatropine) to numb the pain from my larynx &amp; to suppress cough reflex so I can sleep without coughing &amp; waking myself up like I did the last few nights/ drained",,,,1161844643660619776,https://twitter.com/CosmicInglewood/status/1161844643660619776
2019-08-09 17:17:21,docsforclimate,,0,0,0,"Great health advice from Homan Wai ""Ask your candidates what they plan to do to protect your family from climate change. The health of you and your family depends on it."" #docsforclimate #climatechangeshealth @homatropine @VA_Clinicians @sahdootmd",,@homatropine @VA_Clinicians @sahdootmd,#docsforclimate #climatechangeshealth,1159876331301154817,https://twitter.com/docsforclimate/status/1159876331301154817
2019-08-09 12:59:20,MaibachEd,,0,3,6,"Great health advice from @homatropine, MD: ""Ask your candidates what they plan to do to protect your family from climate change. The health of you and your family depends on it."" https://www.roanoke.com/opinion/commentary/wai-climate-change-is-making-us-sicker/article_0d81f5ce-2f49-540e-a37d-db3d85dff687.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @roanoketimes @docsforclimate @Mason4C @VA_Clinicians @CCAN @InovaHealth",,@homatropine @roanoketimes @docsforclimate @Mason4C @VA_Clinicians @CCAN @InovaHealth,,1159811398651777025,https://twitter.com/MaibachEd/status/1159811398651777025
2019-08-07 19:29:11,RyanEGraney,RyanEGraney,0,0,0,"Also my 14 year old dog is on Hydrocodone-homatropine to ease her partially collapsed trachea and we have to get a paper prescription every single month that requires special approval from the state. You would need to take probably all 30 pills to get any type of high. Its insane",,,,1159184731193450496,https://twitter.com/RyanEGraney/status/1159184731193450496
2019-08-01 23:01:14,ReviewsRehab,,0,0,0,"Hydromet is a prescription cough syrup for dry cough. It’s an opioid cough suppressant that is formed from the combination of Hydrocodone and Homatropine. ",,,,1157063767374610437,https://twitter.com/ReviewsRehab/status/1157063767374610437
2019-08-01 22:46:41,idklindsgay,,1,1,13,"*lady dropping off an rx for her dog for hydrocodone/homatropine (primarily used for coughing, not pain* Lady- “so, if I don’t give it all to my dog, can I take it? Me&amp;rph-“?????? No??? It’s a narcotic you can’t just take stuff if it’s not for you???!” What is wrong with people?",,,,1157060109643763712,https://twitter.com/idklindsgay/status/1157060109643763712
2019-07-31 05:36:07,PRpostsHQ,,0,0,0,"Global Homatropine Methylbromide Market Research Report, Pharmaceuticals, Experiments, Research, Ana http://dlvr.it/R9Nldn",,,,1156438368684654592,https://twitter.com/PRpostsHQ/status/1156438368684654592
2019-07-16 10:28:59,Jetlax,,1,0,0,"HomaTROPine and TROPicamide Eye TROPs for ophthalmic indications Eg cycloplegic penalization (also aTROPine), diagnostics",,,,1151076252964442113,https://twitter.com/Jetlax/status/1151076252964442113
2019-07-04 18:25:04,JonRSwartz,JonRSwartz,0,0,0,"Decided to also list my top 5 I have taken: 1. IBU 2. cetirizine 3. sudafed 4. albuterol 5. Hydrocodone/Homatropine syrup",,,,1146847408266964992,https://twitter.com/JonRSwartz/status/1146847408266964992
2019-06-28 20:52:39,fuzgod,FakeLeanBusta,0,0,0,"What effect does homatropine have in large doses ?",,,,1144710222541447168,https://twitter.com/fuzgod/status/1144710222541447168
2019-06-06 23:31:13,snowmedct,,0,0,0,"Looking ahead, more homatropine methylbromide + hydrocodone bitartrate 1.5mg/5mg tablet",,,,1136777594261725189,https://twitter.com/snowmedct/status/1136777594261725189
2019-05-28 21:58:52,AffieObi,Free2BeeMee,0,0,0,"He sees a specialist and has been on hydrocodone homatropine for a few years now. He gets an antihistamine if needed. I cook all the food for my dogs, so I ensure they get all the nutrients they need through fresh foods and supplements, organic whenever possible.",,,,1133492864229371904,https://twitter.com/AffieObi/status/1133492864229371904
2019-05-17 21:52:40,homatropine,andrewolsonmd,0,0,0,"Best conversations take place while waiting for the ascites to fill up the bottles. Hands down.",,,,1129505035669446656,https://twitter.com/homatropine/status/1129505035669446656
2019-05-17 19:45:59,AustinAnadu,,6,47,153,"#MBBSJourney Consultant; what are the contraindications of homatropine ? Me: *stares at the ceiling thinking* Consultant: you want to remember what you don't know ",,,#MBBSJourney,1129473157298106368,https://twitter.com/AustinAnadu/status/1129473157298106368
2019-05-15 20:00:30,homatropine,,0,1,5,"Advocacy in action. ACP Leadership Day 2019. #ACPLD",,,#ACPLD,1128752033803243521,https://twitter.com/homatropine/status/1128752033803243521
2019-05-15 16:44:35,homatropine,,0,1,3,"Wonderful conversation about the latest and most pressing healthcare topics with Ms. Ali Vangrow, legislative assistant to Congresswoman @JenniferWexton. #ACPLD",,@JenniferWexton,#ACPLD,1128702727205347329,https://twitter.com/homatropine/status/1128702727205347329
2019-05-15 15:38:56,homatropine,,0,1,3,"Wonderful conversation with Ms. Grace Rubinger, Legislative Correspondent with Congressman @RepDonBeyer regarding the latest and most pressing healthcare issues in our country today. #ACPLD",,@RepDonBeyer,#ACPLD,1128686208123588608,https://twitter.com/homatropine/status/1128686208123588608
2019-05-15 14:10:41,homatropine,henochowicz,0,1,1,"Thank you so much for the conversation! The ACP appreciates the partnership with Congressman @BobbyScott #ACPLD",,@BobbyScott,#ACPLD,1128663998222749697,https://twitter.com/homatropine/status/1128663998222749697
2019-05-15 12:28:37,homatropine,,0,1,4,"Inspiring talk by the immediate past Surgeon General Dr. Vivek Murthy at the American College of Physicians Leadership Day at Washington D.C. #ACPLD",,,#ACPLD,1128638314519695360,https://twitter.com/homatropine/status/1128638314519695360
2019-04-29 18:47:38,homatropine,,0,1,3,"Loved the discussion about climate change and the detrimental health effects with Ms. Lauren Covington, legislative staff with Rep @GerryConnolly. The effect is real and present and we need action now! #climatehealth2019 #climatechangeshealth",,@GerryConnolly,#climatehealth2019 #climatechangeshealth,1122935487554048000,https://twitter.com/homatropine/status/1122935487554048000
2019-04-29 17:05:58,homatropine,,0,1,6,"Talking about climate change and the detrimental health effects with Ms. Maggie Herman, legislative staff working with Senator @MarkWarner. Thank you so much for the conversation! #climatehealth2019 #climatechangeshealth",,@MarkWarner,#climatehealth2019 #climatechangeshealth,1122909903889338370,https://twitter.com/homatropine/status/1122909903889338370
2019-04-29 16:53:49,homatropine,,0,4,6,"Talking about climate change and the detrimental health effects with Senator @timkaine’s wonderful staff. Thank you Legislative Correspondents Donald Pollard and Nick Widmyer for the conversation! #climatehealth2019 #climatechangeshealth",,@timkaine,#climatehealth2019 #climatechangeshealth,1122906845918658560,https://twitter.com/homatropine/status/1122906845918658560
2019-04-28 21:20:56,homatropine,VA_Clinicians,1,1,1,"Informative and inspiring conference on the important subject of climate change on health. @VA_Clinicians @docsforclimate #ClimateChangesHealth",,@VA_Clinicians @docsforclimate,#ClimateChangesHealth,1122611680700182528,https://twitter.com/homatropine/status/1122611680700182528
2019-04-28 17:54:21,ReneeNSalas_MD,,0,2,11,"We know #climatechangeshealth here and now in the U.S. Where is activity happening? Everywhere! Panel highlighting work on the state level in #Vermont, #Virginia, #Florida, #Ohio, #NorthCarolina at the @docsforclimate annual meeting. Here — @sahdootmd &amp; @homatropine ",,@docsforclimate @sahdootmd @homatropine,#climatechangeshealth #Vermont #Virginia #Florida #Ohio #NorthCarolina,1122559692578938881,https://twitter.com/ReneeNSalas_MD/status/1122559692578938881
2019-04-23 00:55:37,sagar_ankita,drsusan,0,0,0,"Thank you @drsusan!! ",,@drsusan,,1120491381531795460,https://twitter.com/sagar_ankita/status/1120491381531795460
2019-04-22 23:53:54,drsusan,sagar_ankita,1,0,1,"Great article @sagar_ankita !",,@sagar_ankita,,1120475848623185922,https://twitter.com/drsusan/status/1120475848623185922
2019-04-22 12:42:21,sagar_ankita,,1,8,11,"My take on first ever @ACPinternists Hackathon with @mithackmed Thanks to my Hacking team inc. @homatropine @hullspd720 Can't wait to do more challenges for @NorthwellDGIM @HofstraMed @NorthwellHealth @NewYorkACP #MedTwitter #SoMeDocs #WomenInMedicine",,@ACPinternists @mithackmed @homatropine @hullspd720 @NorthwellDGIM @HofstraMed @NorthwellHealth @NewYorkACP,#MedTwitter #SoMeDocs #WomenInMedicine,1120306848865947649,https://twitter.com/sagar_ankita/status/1120306848865947649
2019-04-22 06:20:48,MIRresearch,,0,0,0,"This research report categorizes the global Homatropine Hydrobromide market by top players/brands, region, type and end user. https://www.marketinsightsreports.com/reports/04161188758/global-homatropine-hydrobromide-market-insights-forecast-to-2025 @Centroflora",,@Centroflora,,1120210827385159681,https://twitter.com/MIRresearch/status/1120210827385159681
2019-04-17 12:15:56,homatropine,andrewolsonmd,0,0,0,"Thank you @andrewolsonmd ! It’s fun for me and hopefully helpful for the learners!",,@andrewolsonmd,,1118488260534317061,https://twitter.com/homatropine/status/1118488260534317061
2019-04-13 18:05:20,sagar_ankita,GIMaPreceptor,1,0,1,"Nooo just the influence of some Bostonian friends ",,,,1117126637525643266,https://twitter.com/sagar_ankita/status/1117126637525643266
2019-04-13 17:56:45,GIMaPreceptor,sagar_ankita,1,0,1,"Follow! @mithackmed. Hey you said 'wicked smott', am I missing some New England roots in you, @sagar_ankita?",,@mithackmed @sagar_ankita,,1117124479895920641,https://twitter.com/GIMaPreceptor/status/1117124479895920641
2019-04-13 17:39:08,sagar_ankita,GIMaPreceptor,1,1,2," folks are wicked smart challenging problems need innovative solutions identifying the problem is as important as finding the solution @mithackmed events are fun!!! I teamwork &amp; collaboration And MANY more to come soon...in my @doximity article!! ",,@mithackmed @doximity,,1117120043668652032,https://twitter.com/sagar_ankita/status/1117120043668652032
2019-04-13 15:36:52,GIMaPreceptor,sagar_ankita,1,0,1,"That looks like a nice active session w folks from other institutions - takeaways?",,,,1117089277601615873,https://twitter.com/GIMaPreceptor/status/1117089277601615873
2019-04-13 15:27:04,MCarneyMD,sagar_ankita,0,0,1,"Bring your table to the poster???#acpselfiechallenge.",,,#acpselfiechallenge,1117086810419732482,https://twitter.com/MCarneyMD/status/1117086810419732482
2019-04-13 15:12:15,sagar_ankita,,2,0,7,"Solving for transparency and accuracy of cost of care at #IM2019 with @mithackmed and @AnnalsofIM #interprofessional @hullspd720 @homatropine ",,@mithackmed @AnnalsofIM @hullspd720 @homatropine,#IM2019 #interprofessional,1117083079703703552,https://twitter.com/sagar_ankita/status/1117083079703703552
2019-04-09 18:21:54,God14Peace,,0,0,0,"Hydrocodone bitartrate 5mg, homatropine methylbromide 1.5mg; tabs Increased risk of respiratory depression, sedation with benzodiazepines or other CNS depressants (eg, opioids, antihistamines, antipsychotics, anxiolytics, alcohol); avoid. ... Respiratory depression, drowsiness .",,,,1115681256576958465,https://twitter.com/God14Peace/status/1115681256576958465
2019-04-09 18:21:37,God14Peace,,0,0,0,"Hydrocodone Bitartrate/Homatropine Methylbromide Tablets Dosage &amp; Rx ... http://eMPR.com › ... › Cough and cold",,,,1115681186196545536,https://twitter.com/God14Peace/status/1115681186196545536
2019-04-09 18:18:33,God14Peace,,0,0,0,"Tussigon (homatropine methylbromide/hydrocodone bitartrate ... http://PDR.net › Mobile › Pages › drug-summary Consider the patient's use of alcohol or illicit drugs. Hydrocodone should be used in reduced dosages if used concurrently with a CNS",,,,1115680412322238464,https://twitter.com/God14Peace/status/1115680412322238464
2019-04-07 15:22:46,iprefer_pi,psychdr100,0,0,0,"Homatropine and related mydriatic drugs are used to treat certain eye conditions,&amp; they dilate the pupil. But the most commonly taken oral drugs that do it are drugs of abuse like cocaine and other amphetamine-related stimulants. Assuming there is no diagnosed medical condition. ",,,,1114911400655241216,https://twitter.com/iprefer_pi/status/1114911400655241216
2019-04-05 16:52:15,ilecamano,Skrying,0,0,0,"Mesopin is a quaternary ammonium muscarinic acetylcholine receptor antagonist belonging to the group of medicines called anti-muscarinics. Homatropine is used to treat duodenal or stomach ulcers or intestine problems. More: https://www.sdrugs.com/?c=drug&amp;s=mesopin",,,,1114209145052377088,https://twitter.com/ilecamano/status/1114209145052377088
2019-04-05 04:06:28,drvivarora,Nikunj21129,1,0,2,"Manual retinoscopy after instilling atropine drops/ointment or homatropine drops.",,,,1114016427021725697,https://twitter.com/drvivarora/status/1114016427021725697
2019-03-16 13:38:27,callmeheadnurse,DrSuperSalty,0,0,3,"Hycodan syrup (hydrocodone and homatropine). There may not be robust evidence that it “works,” but anecdotally, I can attest that it does. And not just because it makes you so sleepy that you sleep thru the cough. And yes, I also know the abuse potential, so don’t @me on that.",,,,1106912616465813505,https://twitter.com/callmeheadnurse/status/1106912616465813505
2019-03-14 18:53:56,TfphRF4Nqd4uqDg,,0,0,0,"Indicate an antimuscarinic drug, which is effective in the treatment of mushroom poising: a) Pralidoxime b) Pilocarpine c) Homatropine d) Atropine",,,,1106267234710769666,https://twitter.com/TfphRF4Nqd4uqDg/status/1106267234710769666
2019-03-13 14:39:52,Omaha6Dee,Spanky_McMuffin,0,0,1,"Also Provigil, Xanax, and Hydrocodone-Homatropine cough syrup during this dreadful flu season.",,,,1105840907574751232,https://twitter.com/Omaha6Dee/status/1105840907574751232
2019-03-08 15:56:28,homatropine,,0,1,1,"Our Chairman of the Department of Medicine at Inova Fairfax, Dr. Zobair Younossi, giving a talk on NAFLD #VAACP19",,,#VAACP19,1104048246576553984,https://twitter.com/homatropine/status/1104048246576553984
2019-03-08 13:13:19,homatropine,,0,1,1,"Great opening talk about HIV at the Virginia ACP annual meeting at Charlottesville, VA. #VAACP19",,,#VAACP19,1104007185091174402,https://twitter.com/homatropine/status/1104007185091174402
2019-02-27 00:15:39,ErikHanson2,peepscount,3,0,1,"John has what sounds like a posterior synichiae from the uveitis. That is treated with aggressive cycloplegic drops, like Homatropine, and heavy steroids very frequently. In some cases oral steroids are warranted.",,,,1100549991934947329,https://twitter.com/ErikHanson2/status/1100549991934947329
2019-02-11 10:30:52,snowmedct,,0,0,0,"We're headed into homatropine hydrobromide 5% solution season",,,,1094906608604377088,https://twitter.com/snowmedct/status/1094906608604377088
2019-02-04 23:10:01,DaveBngDave,Betasig67,0,0,1,"Hydrocodone syrup with homatropine methylbromide.",,,,1092560940816523264,https://twitter.com/DaveBngDave/status/1092560940816523264
2019-01-26 05:22:28,AaronJYohai,homatropine,0,0,0,"Thank you @homatropine for stopping by! ",,@homatropine,,1089030790325944321,https://twitter.com/AaronJYohai/status/1089030790325944321
2019-01-25 04:55:23,homatropine,,0,0,2,"Thank you @AaronJYohai from Delegate Vivian Watts office for meeting with Dr. Krupal Shah and I representing @VA_Clinicians. Climate changes significantly impact our health and we look forward to further the conversation on this very important topic. #climateforhealthVA",,@AaronJYohai @VA_Clinicians,#climateforhealthVA,1088661589358714880,https://twitter.com/homatropine/status/1088661589358714880
2019-01-25 04:49:39,homatropine,,0,0,1,"Thank you Senator @ChapPetersen for meeting with Dr Krupal Shah and I representing @VA_Clinicians. Climate change impacts the health of our patients and community significantly and we look forward to working with you on these important issues. #climateforhealthVA",,@ChapPetersen @VA_Clinicians,#climateforhealthVA,1088660145859637248,https://twitter.com/homatropine/status/1088660145859637248
2019-01-25 04:45:24,homatropine,,1,1,5,"Thank you Senator @BarbaraFavola for meeting with Dr. Krupal Shah and I representing @VA_Clinicians about the impact of climate change on the health of our patients and community. #climateforhealthVA",,@BarbaraFavola @VA_Clinicians,#climateforhealthVA,1088659076853174272,https://twitter.com/homatropine/status/1088659076853174272
2019-01-16 02:16:50,jjaeniemp3,,0,0,0,"homatropine-hydrocodone ? aka the best cough medicine man has ever seen",,,,1085360198510931970,https://twitter.com/jjaeniemp3/status/1085360198510931970
2019-01-11 23:57:03,earl7399,smalldrakka,1,0,2,"Pretty much nothing works for me except prescription stuff (Tessalon Perles/Benzonatate for non-lung-hacking levels, Hydrocodone-Homatropine Oral). I'm fairly immune from most side effects, so YMMV. Obv insurance helps.",,,,1083875468103876608,https://twitter.com/earl7399/status/1083875468103876608
2019-01-11 17:25:59,XtremeJod,,3,1,4,"The vet has my Louie on Vicodin/Homatropine for his collapsed lung. He was getting better, so I started tapering him off. Now he's coughing again. Isn't this what addicts do?? #smartLouie",,,#smartLouie,1083777051994185728,https://twitter.com/XtremeJod/status/1083777051994185728
2019-01-08 16:00:55,LaserCareEye,,0,0,0,"Homatropine Methylbromide Market Regional and End Use Analysis with Applications ... #ophthalmology http://bit.ly/2rD06SD",,,#ophthalmology,1082668480204337152,https://twitter.com/LaserCareEye/status/1082668480204337152
2018-11-20 08:11:26,amplia2mente,,0,0,0,"Hycodan (Hydrocodone Bitartrate and Homatropine Methylbromide) - updated on RxList ",,,,1064793324425490432,https://twitter.com/amplia2mente/status/1064793324425490432
2018-11-09 16:22:33,OptometryTimes,,0,0,0,"Cycloplegic agents should be determined for use on a case-by-case basis. Examples include clopentolate, homatropine, scopolamine and atropine. Homatropoine is available for office supply but not as RX. #academy18 #optometry",,,#academy18 #optometry,1060930651585687552,https://twitter.com/OptometryTimes/status/1060930651585687552
2018-11-01 04:47:15,shelaghsweeney,medicalaxioms,0,2,9,"Couldnt speak, severe rib & abd pain from cough. Turns out I’d contracted whooping cough from a patient. Prescribed bottle of hydrocodone homatropine to take every 4 hours for 7 days...took it for one day and felt even more miserable. Never used the rest. (Whiskey helped though!)",,,,1057856572922257408,https://twitter.com/shelaghsweeney/status/1057856572922257408
2018-10-01 14:38:54,superMARCio_,,0,6,22,"Mnemonic for Tertiary amines(can cross BBB): Papa HAS Truly Big Dic Pirenzepine Homatropine Atropine Scopolamine Tropicamine Benztropine Dicyclomine",,,,1046771441822183424,https://twitter.com/superMARCio_/status/1046771441822183424
2018-09-25 02:26:47,gollum1419_g,Port3Star,0,0,1,"I still have a little of the Pred Forte and more of the Homatropine from the last time. Right now I'm putting off the inevitable.",,,,1044412871835299841,https://twitter.com/gollum1419_g/status/1044412871835299841
2018-09-22 14:59:14,billcwu,ZachWeiner,0,0,0,"Hydrocodone and Homatropine Syrup if you are sill coughing.",,,,1043515066988093440,https://twitter.com/billcwu/status/1043515066988093440
